Borough,Neighborhood,Building Class Category,Tax Class At Present,Block,Lot,Ease-Ment,Building Class At Present,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5537,83, ,B3,921 HUNTINGTON AVENUE                    ,            ,10465,2,0,2,2150,1417,1950,1,B3,320000,2003-02-07 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5537,83, ,B3,921 HUNTINGTON AVENUE                    ,            ,10465,2,0,2,2150,1417,1950,1,B3,0,2003-01-15 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5537,103, ,B3,934 BALCOM AVENUE                        ,            ,10465,2,0,2,2950,2020,1945,1,B3,425000,2003-09-03 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5537,103, ,B3,934 BALCOM AVENUE                        ,            ,10465,2,0,2,2950,2020,1945,1,B3,304200,2003-08-14 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5543,2, ,B1,864 REVERE AVENUE                        ,            ,10465,2,0,2,2579,2244,1945,1,B1,0,2003-12-11 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5543,3, ,B1,860 REVERE AVENUE                        ,            ,10465,2,0,2,2579,2244,1945,1,B1,250000,2003-11-25 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5543,152, ,B1,2876 DILL PLACE                          ,            ,10465,2,0,2,2442,1760,1910,1,B1,0,2003-12-31 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5543,172, ,B1,2871 RANDALL AVENUE                      ,            ,10465,2,0,2,2442,1664,1910,1,B1,0,2003-07-18 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5544,64, ,B2,854 CALHOUN AVENUE                       ,            ,10465,2,0,2,3075,1526,1930,1,B2,350000,2003-06-27 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5544,70, ,B1,868 CALHOUN AVENUE                       ,            ,10465,2,0,2,1800,2340,1960,1,B1,250000,2003-07-02 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5544,96, ,B3,747 REVERE AVENUE                        ,            ,10465,2,0,2,2200,1641,1950,1,B3,295800,2003-10-09 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5544,113, ,B1,2853 RANDALL AVENUE                      ,            ,10465,2,0,2,2500,2528,1935,1,B1,295000,2003-06-19 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5544,128, ,B1,730 CALHOUN AVENUE                       ,            ,10465,2,0,2,2442,2400,1935,1,B1,0,2003-09-19 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5544,236, ,B1,748 CALHOUN AVENUE                       ,            ,10465,2,0,2,2500,1670,1950,1,B1,308000,2003-02-25 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,26, ,B1,833 CALHOUN AVENUE                       ,            ,10465,2,0,2,2600,1533,1955,1,B1,300000,2003-04-29 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,28, ,B1,829 CALHOUN AVENUE                       ,            ,10465,2,0,2,2000,1752,1955,1,B1,0,2003-09-16 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,41, ,B3,2831 PHILIP AVENUE                       ,            ,10465,2,0,2,2500,1501,1955,1,B3,350000,2003-01-17 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,46, ,B3,824 QUINCY AVENUE                        ,            ,10465,2,0,2,3325,2212,1950,1,B3,0,2003-03-25 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,106, ,B1,729 CALHOUN AVENUE                       ,            ,10465,2,0,2,2500,1600,1935,1,B1,380000,2003-10-27 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,108, ,B1,723 CALHOUN AVENUE                       ,            ,10465,2,0,2,2500,1600,1935,1,B1,345200,2003-11-21 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,116, ,B1,2837 RANDALL AVENUE                      ,            ,10465,2,0,2,2500,2000,1935,1,B1,345000,2003-03-28 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,117, ,B1,2833 RANDALL AVENUE                      ,            ,10465,2,0,2,2500,1600,1935,1,B1,0,2003-05-15 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,126, ,B1,716 QUINCY AVENUE                        ,            ,10465,2,0,2,2442,1600,1935,1,B1,285000,2003-02-28 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,129, ,B1,722 QUINCY AVENUE                        ,            ,10465,2,0,2,2442,2400,1935,1,B1,0,2003-05-06 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,131, ,B1,728 QUINCY AVENUE                        ,            ,10465,2,0,2,2442,1600,1935,1,B1,0,2003-07-07 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,137, ,B1,742 QUINCY AVENUE                        ,            ,10465,2,0,2,2600,1600,1935,1,B1,266500,2003-07-28 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5545,328, ,B3,827 CALHOUN AVENUE                       ,            ,10465,2,0,2,2242,1533,1955,1,B3,285000,2003-07-10 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5546,24, ,B1,839 QUINCY AVENUE                        ,            ,10465,2,0,2,4500,2951,1940,1,B1,0,2003-08-22 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5546,29, ,B1,823 QUINCY AVENUE                        ,            ,10465,2,0,2,2500,1680,1952,1,B1,0,2003-10-31 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5546,56, ,B1,842 SWINTON AVENUE                       ,            ,10465,2,0,2,2500,1926,1930,1,B1,0,2003-04-10 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5547,41, ,B1,814 BRINSMADE AVENUE                     ,            ,10465,2,0,2,2200,1288,1970,1,B1,279000,2003-06-23 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5561,34, ,B1,2857 DEWEY AVENUE                        ,            ,10465,2,0,2,2500,1600,1930,1,B1,0,2003-09-23 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5561,35, ,B1,2853 DEWEY AVENUE                        ,            ,10465,2,0,2,2500,1600,1930,1,B1,0,2003-04-09 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5561,43, ,B1,526 CALHOUN AVENUE                       ,            ,10465,2,0,2,2483,1600,1930,1,B1,215000,2003-05-09 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5561,48, ,B1,538 CALHOUN AVENUE                       ,            ,10465,2,0,2,2527,1600,1930,1,B1,360500,2003-07-24 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5562,82, ,B1,2885 LAMPORT PLACE                       ,            ,10465,2,0,2,3742,3564,1960,1,B1,0,2003-12-30 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5576,64, ,B3,438 REVERE AVENUE                        ,            ,10465,2,0,2,2500,1488,1950,1,B3,0,2003-04-07 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5576,69, ,B3,446 REVERE AVENUE                        ,            ,10465,2,0,2,3010,1488,1950,1,B3,0,2003-06-10 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5576,71, ,B1,448 REVERE AVENUE                        ,            ,10465,2,0,2,2533,1856,1940,1,B1,335000,2003-11-07 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5576,129, ,B1,334 REVERE AVENUE                        ,            ,10465,2,0,2,2500,2091,1965,1,B1,340000,2003-12-16 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5577,15, ,B2,451 REVERE AVENUE                        ,            ,10465,2,0,2,2185,1890,1910,1,B2,0,2003-01-06 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5577,16, ,B2,449 REVERE AVENUE                        ,            ,10465,2,0,2,2919,1890,1910,1,B2,365000,2003-06-03 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5577,27, ,B3,425 REVERE AVENUE                        ,            ,10465,2,0,2,2000,1526,1945,1,B3,0,2003-02-03 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5578,38, ,B1,2841 SAMPSON AVENUE                      ,            ,10465,2,0,2,5000,2700,1950,1,B1,400000,2003-03-06 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5578,81, ,B1,2830 SAMPSON AVENUE                      ,            ,10465,2,0,2,2500,1912,1950,1,B1,285000,2003-10-07 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5581,121, ,B1,328 HUNTINGTON AVENUE                    ,            ,10465,2,0,2,3647,3528,2000,1,B1,475000,2003-12-19 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5582,121, ,B1,348 BALCOM AVENUE                        ,            ,10465,2,0,2,2300,3588,2000,1,B1,5000,2003-05-19 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5582,132, ,B1,368 BALCOM AVENUE                        ,            ,10465,2,0,2,2650,2535,1988,1,B1,365000,2003-10-20 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5582,135, ,B1,380 BALCOM AVENUE                        ,            ,10465,2,0,2,2600,2535,1988,1,B1,45000,2003-04-10 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5589,2, ,B1,2878 MILES AVENUE                        ,            ,10465,2,0,2,2352,1600,1920,1,B1,260000,2003-11-13 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5589,4, ,B1,2884 MILES AVENUE                        ,            ,10465,2,0,2,2996,1600,1920,1,B1,0,2003-01-14 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5589,12, ,B1,4166 EAST TREMONT AVENUE                 ,            ,10465,2,0,2,2862,2072,1950,1,B1,0,2003-09-10 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5589,27, ,B1,2887 LAWTON AVENUE                       ,            ,10465,2,0,2,2500,1600,1920,1,B1,0,2003-08-29 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5589,28, ,B1,2885 LAWTON AVENUE                       ,            ,10465,2,0,2,2544,1760,1920,1,B1,0,2003-01-06 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5589,91, ,B1,2879 HARDING AVENUE                      ,            ,10465,2,0,2,2938,1760,1950,1,B1,320000,2003-04-21 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5589,114, ,B1,2880 HARDING AVENUE                      ,            ,10465,2,0,2,2749,3300,2003,1,B1,130000,2003-05-23 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5590,11, ,B1,289 REVERE AVENUE                        ,            ,10465,2,0,2,2500,2400,1930,1,B1,308000,2003-01-22 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5590,34, ,B1,280 CALHOUN AVENUE                       ,            ,10465,2,0,2,2500,1600,1930,1,B1,360000,2003-10-29 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5590,34, ,B1,280 CALHOUN AVENUE                       ,            ,10465,2,0,2,2500,1600,1930,1,B1,250000,2003-01-21 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5590,66, ,B3,255 REVERE AVENUE                        ,            ,10465,2,0,2,1800,1944,1955,1,B3,0,2003-03-03 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5591,66, ,B1,2835 LAWTON AVENUE                       ,            ,10465,2,0,2,2442,1600,1925,1,B1,371000,2003-10-08 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5591,66, ,B1,2835 LAWTON AVENUE                       ,            ,10465,2,0,2,2442,1600,1925,1,B1,250000,2003-03-11 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5591,69, ,B1,2827 LAWTON AVENUE                       ,            ,10465,2,0,2,2442,1680,1925,1,B1,0,2003-10-08 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5592,95, ,B1,2833 COLLIS PLACE                        ,            ,10465,2,0,2,2254,2322,1940,1,B1,314150,2003-10-01 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5593,30, ,B1,259 SWINTON AVENUE                       ,            ,10465,2,0,2,2526,1872,1960,1,B1,400000,2003-12-01 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5593,41, ,B3,233 SWINTON AVENUE                       ,            ,10465,2,0,2,2142,1782,1955,1,B3,322500,2003-09-15 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5593,41, ,B3,233 SWINTON AVENUE                       ,            ,10465,2,0,2,2142,1782,1955,1,B3,0,2003-06-12 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5594,11, ,B1,2766 MILES AVENUE                        ,            ,10465,2,0,2,2730,2180,1960,1,B1,310500,2003-09-02 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5594,11, ,B1,2766 MILES AVENUE                        ,            ,10465,2,0,2,2730,2180,1960,1,B1,0,2003-09-02 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5594,90, ,C0,201 BRINSMADE AVENUE                     ,            ,10465,3,0,3,2463,2583,1960,1,B1,0,2003-04-14 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5595,54, ,B3,281 HUNTINGTON AVENUE                    ,            ,10465,2,0,2,1808,1836,1960,1,B3,320000,2003-10-30 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5595,68, ,B3,247 HUNTINGTON AVENUE                    ,            ,10465,2,0,2,1800,1998,1960,1,B3,115000,2003-08-19 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5595,100, ,B1,194 BALCOM AVENUE                        ,            ,10465,2,0,2,3200,1487,1960,1,B1,255000,2003-09-09 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5596,20, ,B2,248 GRAFF AVENUE                         ,            ,10465,2,0,2,3742,1685,1925,1,B2,330400,2003-04-09 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5596,20, ,B2,248 GRAFF AVENUE                         ,            ,10465,2,0,2,3742,1685,1925,1,B2,0,2003-04-09 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5596,49, ,B1,289 BALCOM AVENUE                        ,            ,10465,2,0,2,1800,1998,1955,1,B1,361500,2003-11-10 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5596,55, ,B1,277 BALCOM AVENUE                        ,            ,10465,2,0,2,1800,1998,1955,1,B1,0,2003-06-02 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5599,14, ,B1,236 ROBINSON AVENUE                      ,            ,10465,2,0,2,2500,3188,1975,1,B1,400000,2003-07-10 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5599,26, ,B1,256 ROBINSON AVENUE                      ,            ,10465,2,0,2,1967,2280,1955,1,B1,385000,2003-12-23 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5601,32, ,B1,270 EMERSON AVENUE                       ,            ,10465,2,0,2,2500,2600,1998,1,B1,0,2003-06-16 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5601,32, ,B1,270 EMERSON AVENUE                       ,            ,10465,2,0,2,2500,2600,1998,1,B1,405000,2003-02-24 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5601,43, ,B1,2580 MILES AVENUE                        ,            ,10465,2,0,2,2250,4050,2000,1,B1,0,2003-09-03 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5603,40, ,B1,HOLLYWOOD AVENUE                         ,            ,10465,2,0,2,3054,2968,1925,1,B1,0,2003-11-12 00:00:00
2,THROGS NECK              ,02  TWO FAMILY HOMES                        ,1,5607,82, ,B1,2584 SCHURZ AVENUE                       ,            ,10465,2,0,2,4131,2200,1965,1,B1,0,2003-04-11 00:00:00
2,THROGS NECK              ,03  THREE FAMILY HOMES                      ,1,5424,28, ,C0,2960 BARKLEY AVENUE                      ,            ,10465,3,0,3,2580,1940,1930,1,C0,0,2003-01-21 00:00:00
2,THROGS NECK              ,03  THREE FAMILY HOMES                      ,1,5430,47, ,C0,843 THROGS NECK EXPWY SR                 ,            ,10465,3,0,3,3573,3360,1970,1,C0,0,2003-09-15 00:00:00
2,THROGS NECK              ,03  THREE FAMILY HOMES                      ,1,5431,58, ,C0,2919 RANDALL AVENUE                      ,            ,10465,3,0,3,4375,2570,1915,1,C0,140000,2003-04-30 00:00:00
2,THROGS NECK              ,03  THREE FAMILY HOMES                      ,1,5433,41, ,C0,741 HOLLYWOOD AVENUE                     ,            ,10465,3,0,3,2595,3355,1985,1,C0,0,2003-02-08 00:00:00
2,THROGS NECK              ,03  THREE FAMILY HOMES                      ,1,5434,22, ,C0,730 HOLLYWOOD AVENUE                     ,            ,10465,3,0,3,2300,2760,1960,1,C0,197500,2003-12-02 00:00:00
