Borough,Neighborhood,Building Class Category,Tax Class As Of Final Roll 18/1,Block,Lot,Ease-Ment,Building Class As Of Final Roll 18/1,Address,Apartment Number,Zip Code,Residential Units,Commercial Units,Total Units,Land Square Feet,Gross Square Feet,Year Built,Tax Class At Time Of Sale,Building Class At Time Of Sale,Sale Price,Sale Date
5,WESTERLEIGH              ,02  TWO FAMILY HOMES                        ,1,1504,7, ,B2,163 AUBURN AVENUE                        ,            ,10314,2,0,2,4644,2288,1965,1,B2,0,2003-02-18 00:00:00
5,WESTERLEIGH              ,02  TWO FAMILY HOMES                        ,1,1504,126, ,B2,39 THURSTON STREET                       ,            ,10314,2,0,2,5760,2648,1970,1,B2,0,2003-03-28 00:00:00
5,WESTERLEIGH              ,02  TWO FAMILY HOMES                        ,1,1504,136, ,B2,380 CASWELL AVENUE                       ,            ,10314,2,0,2,4000,2548,1970,1,B2,0,2003-08-25 00:00:00
5,WESTERLEIGH              ,02  TWO FAMILY HOMES                        ,1,1504,140, ,B2,372 CASWELL AVENUE                       ,            ,10314,2,0,2,4000,2648,1970,1,B2,0,2003-03-02 00:00:00
5,WESTERLEIGH              ,02  TWO FAMILY HOMES                        ,1,1508,184, ,A5,546 WATCHOGUE ROAD                       ,            ,10314,1,0,1,2712,1800,1992,1,B9,0,2003-01-08 00:00:00
5,WESTERLEIGH              ,02  TWO FAMILY HOMES                        ,1,1520,43, ,B2,18 DENTON PLACE                          ,            ,10314,2,0,2,4500,2120,1965,1,B2,440000,2003-09-23 00:00:00
5,WESTERLEIGH              ,02  TWO FAMILY HOMES                        ,1,1524,16, ,B2,261 CAMBRIDGE AVENUE                     ,            ,10314,2,0,2,8000,5974,1965,1,B2,570000,2003-08-26 00:00:00
5,WESTERLEIGH              ,02  TWO FAMILY HOMES                        ,1,1524,52, ,B2,290 WOODBINE AVENUE                      ,            ,10314,2,0,2,4000,2008,1965,1,B2,435000,2003-10-10 00:00:00
5,WESTERLEIGH              ,03  THREE FAMILY HOMES                      ,1,457,141, ,C0,926 JEWETT AVENUE                        ,            ,10314,3,0,3,5886,2510,1925,1,C0,349000,2003-07-17 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1485,1004, ,R3,7B YAFA COURT                            ,7B          ,10314,1,0,1,0,0,1988,1,R3,227000,2003-05-08 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1485,1010, ,R3,5 WATCHOGUE ROAD                         ,15B         ,10314,1,0,1,0,0,1988,1,R3,10,2003-11-03 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1485,1010, ,R3,5 WATCHOGUE ROAD                         ,15B         ,10314,1,0,1,0,0,1988,1,R3,250000,2003-05-29 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1017, ,R3,403/2 WILLOW ROAD EAST                   ,2,10314,1,0,1,0,0,1977,1,R3,0,2003-08-21 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1021, ,R3,409/1 WILLOW ROAD EAST                   ,1,10314,1,0,1,0,0,1977,1,R3,58655,2003-01-30 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1024, ,R3,403/1 WILLOW ROAD EAST                   ,1,10314,1,0,1,0,0,1977,1,R3,235000,2003-12-15 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1054, ,R3,415/1 WILLOW ROAD EAST                   ,1,10314,1,0,1,0,0,1977,1,R3,199000,2003-09-05 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1082, ,R3,449/1 WILLOW ROAD EAST                   ,1,10314,1,0,1,0,0,1977,1,R3,180000,2003-07-15 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1082, ,R3,449/1 WILLOW ROAD EAST                   ,1,10314,1,0,1,0,0,1977,1,R3,67906,2003-02-25 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1083, ,R3,447/1 WILLOW ROAD EAST                   ,1,10314,1,0,1,0,0,1977,1,R3,0,2003-07-23 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1088, ,R3,447/2 WILLOW ROAD EAST                   ,2,10314,1,0,1,0,0,1977,1,R3,204000,2003-03-31 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1104, ,R3,453/2 WILLOW ROAD EAST                   ,2,10314,1,0,1,0,0,1977,1,R3,252900,2003-10-30 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1107, ,R3,459/2 WILLOW ROAD EAST                   ,2,10314,1,0,1,0,0,1977,1,R3,238000,2003-11-10 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1131, ,R3,495 WILLOW ROAD EAST                     ,1,10314,1,0,1,0,0,1978,1,R3,101500,2003-10-02 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1142, ,R3,511 WILLOW ROAD EAST                     ,1,10314,1,0,1,0,0,1978,1,R3,224000,2003-09-15 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1146, ,R3,503 WILLOW ROAD EAST                     ,1,10314,1,0,1,0,0,1978,1,R3,235000,2003-03-20 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1149, ,R3,507 WILLOW ROAD EAST                     ,2,10314,1,0,1,0,0,1978,1,R3,230000,2003-05-23 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1156, ,R3,539 WILLOW ROAD EAST                     ,1,10314,1,0,1,0,0,1978,1,R3,0,2003-10-17 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1162, ,R3,533 WILLOW ROAD EAST                     ,2,10314,1,0,1,0,0,1978,1,R3,65000,2003-04-22 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1163, ,R3,535 WILLOW ROAD EAST                     ,2,10314,1,0,1,0,0,1978,1,R3,215000,2003-07-01 00:00:00
5,WESTERLEIGH              ,04  TAX CLASS 1 CONDOS                      ,1A,1525,1172, ,R3,523 WILLOW ROAD EAST                     ,1,10314,1,0,1,0,0,1978,1,R3,225000,2003-03-14 00:00:00
5,WESTERLEIGH              ,05  TAX CLASS 1 VACANT LAND                 ,1,405,9, ,B2,MAINE AVENUE                             ,            ,10314,2,0,2,4080,2500,2003,1,V0,260000,2003-05-09 00:00:00
5,WESTERLEIGH              ,05  TAX CLASS 1 VACANT LAND                 ,1,470,36, ,B2,382 LIVERMORE AVENUE                     ,            ,10314,2,0,2,4000,2500,2003,1,V0,0,2003-01-09 00:00:00
5,WESTERLEIGH              ,05  TAX CLASS 1 VACANT LAND                 ,1B,1476,103, ,V0,GLORIA COURT                             ,            ,10302,0,0,0,10200,0,0,1,V0,0,2003-10-20 00:00:00
5,WESTERLEIGH              ,07  RENTALS - WALKUP APARTMENTS             ,2,1440,21, ,C7,129 WILLOWBROOK ROAD                     ,            ,10302,12,1,13,37151,14760,1932,2,C7,1,2003-01-13 00:00:00
5,WESTERLEIGH              ,07  RENTALS - WALKUP APARTMENTS             ,2B,1440,34, ,C1,129 WILLOWBROOK ROAD                     ,            ,10302,8,0,8,12125,7380,1962,2,C1,1,2003-01-13 00:00:00
5,WESTERLEIGH              ,07  RENTALS - WALKUP APARTMENTS             ,2B,1440,40, ,C1,129 WILLOWBROOK ROAD                     ,            ,10302,8,0,8,12642,7380,1933,2,C1,1,2003-01-13 00:00:00
5,WESTERLEIGH              ,21  OFFICE BUILDINGS                        ,1,386,14, ,S1,1332 FOREST AVENUE                       ,            ,10302,1,1,2,5050,5035,1931,4,O7,0,2003-04-25 00:00:00
5,WESTERLEIGH              ,21  OFFICE BUILDINGS                        ,4,394,27, ,O6,1500 FOREST AVENUE                       ,            ,10302,0,1,1,11000,3120,1965,4,O6,0,2003-10-30 00:00:00
5,WESTERLEIGH              ,21  OFFICE BUILDINGS                        ,4,394,27, ,O6,1500 FOREST AVENUE                       ,            ,10302,0,1,1,11000,3120,1965,4,O6,0,2003-10-30 00:00:00
5,WESTERLEIGH              ,21  OFFICE BUILDINGS                        ,4,464,3, ,O7,2281 VICTORY BOULEVARD                   ,            ,10314,0,5,5,4928,2260,1978,4,O7,288000,2003-11-12 00:00:00
5,WESTERLEIGH              ,21  OFFICE BUILDINGS                        ,4,464,5, ,O7,2283 VICTORY BOULEVARD                   ,            ,10314,0,1,1,4620,3200,1988,4,O7,144000,2003-11-27 00:00:00
5,WESTERLEIGH              ,22  STORE BUILDINGS                         ,4,388,86, ,K1,500-02 JEWETT AVENUE                     ,            ,10302,0,3,3,11500,2659,1932,4,K1,300000,2003-02-10 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,729,54, ,A2,149 BUCHANAN AVENUE                      ,            ,10314,1,0,1,4100,988,1955,1,A2,355000,2003-10-29 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,730,34, ,A2,152 BUCHANAN AVENUE                      ,            ,10314,1,0,1,4000,1050,1955,1,A2,295000,2003-05-15 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,730,44, ,A2,225 PURDY AVENUE                         ,            ,10314,1,0,1,4000,962,1955,1,A2,348500,2003-10-29 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,730,61, ,A2,91 KELL AVENUE                           ,            ,10314,1,0,1,4000,990,1955,1,A2,0,2003-07-08 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,730,61, ,A2,91 KELL AVENUE                           ,            ,10314,1,0,1,4000,990,1955,1,A2,0,2003-07-08 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,731,11, ,A2,90 BRADLEY AVENUE                        ,            ,10314,1,0,1,4223,1794,1955,1,A2,0,2003-08-25 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,732,25, ,A2,162 MANN AVENUE                          ,            ,10314,1,0,1,4000,960,1955,1,A2,340000,2003-04-16 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,732,58, ,A2,231 BUCHANAN AVENUE                      ,            ,10314,1,0,1,4100,1092,1955,1,A2,260000,2003-02-26 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,732,60, ,A2,229 BUCHANAN AVENUE                      ,            ,10314,1,0,1,4142,1092,1955,1,A2,335000,2003-05-20 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,732,68, ,A2,211 BUCHANAN AVENUE                      ,            ,10314,1,0,1,4100,1008,1955,1,A2,381000,2003-02-13 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,734,45, ,A1,253 PURDY AVENUE                         ,            ,10314,1,0,1,4000,1764,1950,1,A1,470000,2003-11-21 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,734,56, ,A2,491 INGRAM AVENUE                        ,            ,10314,1,0,1,4000,912,1955,1,A2,130000,2003-03-18 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,734,75, ,A2,453 INGRAM AVENUE                        ,            ,10314,1,0,1,4000,960,1950,1,A2,0,2003-06-30 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,735,6, ,A1,456 INGRAM AVENUE                        ,            ,10314,1,0,1,3460,1122,1899,1,A1,0,2003-11-10 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,735,6, ,A1,456 INGRAM AVENUE                        ,            ,10314,1,0,1,3460,1122,1899,1,A1,0,2003-03-30 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,735,110, ,A1,33 CARMEL AVENUE                         ,            ,10314,1,0,1,4000,1158,1925,1,A1,345000,2003-12-02 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,735,123, ,A9,57 CARMEL AVENUE                         ,            ,10314,1,0,1,2755,1332,1970,1,A9,240000,2003-04-28 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,735,169, ,A5,14 CARMEL AVENUE                         ,            ,10314,1,0,1,2200,1800,2004,1,A1,72000,2003-06-02 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,737,66, ,A2,535 INGRAM AVENUE                        ,            ,10314,1,0,1,4000,1840,1955,1,A2,0,2003-09-15 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,740,29, ,A2,46 SHERADEN AVENUE                       ,            ,10314,1,0,1,4000,2012,1960,1,A2,0,2003-03-13 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,740,53, ,A2,27 ARDMORE AVENUE                        ,            ,10314,1,0,1,6000,1300,1960,1,A2,0,2003-02-25 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,742,47, ,A2,517 WOOLLEY AVENUE                       ,            ,10314,1,0,1,6600,1934,1945,1,A2,0,2003-04-21 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,743,49, ,A9,111 ARDMORE AVENUE                       ,            ,10314,1,0,1,4000,1560,1980,1,A9,293500,2003-10-31 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,745,31, ,A5,343 NORTH GANNON AVENUE                  ,            ,10314,1,0,1,2000,1600,2007,1,A2,0,2003-07-23 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,745,51, ,A2,605 WOOLLEY AVENUE                       ,            ,10314,1,0,1,6000,1200,1945,1,A2,430000,2003-09-29 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,745,51, ,A2,605 WOOLLEY AVENUE                       ,            ,10314,1,0,1,6000,1200,1945,1,A2,300000,2003-04-03 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,749,16, ,A1,88 CRAFTON AVENUE                        ,            ,10314,1,0,1,4200,2400,1992,1,A1,575000,2003-10-27 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,749,32, ,A5,124 CRAFTON AVENUE                       ,            ,10314,1,0,1,3000,2800,2005,1,A2,0,2003-06-10 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,749,53, ,A1,115 WOODWARD AVENUE                      ,            ,10314,1,0,1,4000,2949,1945,1,A0,337000,2003-06-18 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,750,97, ,A2,112 WOODWARD AVENUE                      ,            ,10314,1,0,1,4400,912,1955,1,A2,345000,2003-12-12 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,750,126, ,A5,485 COLLFIELD AVENUE                     ,            ,10314,1,0,1,3024,2208,1994,1,A5,375000,2003-09-16 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,750,155, ,A3,460 COLLFIELD AVENUE                     ,            ,10314,1,0,1,13081,5478,2005,1,A3,200000,2003-12-11 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,751,107, ,A2,455 DECATUR AVENUE                       ,            ,10314,1,0,1,5754,960,1955,1,A2,422600,2003-08-08 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,751,219, ,A5,8 BELLHAVEN PLACE                        ,            ,10314,1,0,1,2496,2640,1993,1,A5,349000,2003-06-27 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,771,28, ,A0,190 BRADLEY AVENUE                       ,            ,10314,1,0,1,5760,1020,1960,1,A0,40000,2003-01-09 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,772,53, ,A2,311 BUCHANAN AVENUE                      ,            ,10314,1,0,1,4000,1990,1970,1,A2,380000,2003-01-13 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,774,180, ,A5,631A WESTWOOD AVENUE                     ,            ,10314,1,0,1,968,1056,1988,1,A5,203000,2003-09-02 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,774,183, ,A5,635A WESTWOOD AVENUE                     ,            ,10314,1,0,1,1032,1056,1988,1,A5,185000,2003-07-03 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,774,186, ,A5,635 WESTWOOD AVENUE                      ,            ,10314,1,0,1,945,1056,1988,1,A5,0,2003-02-21 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,774,188, ,A5,631 WESTWOOD AVENUE                      ,            ,10314,1,0,1,945,1056,1988,1,A5,164000,2003-01-03 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,775,20, ,A2,403 BUCHANAN AVENUE                      ,            ,10314,1,0,1,3920,2016,1970,1,A2,385000,2003-08-11 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,775,57, ,A2,10 ROOSEVELT AVENUE                      ,            ,10314,1,0,1,1709,1120,1930,1,A9,260000,2003-12-01 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,775,66, ,A5,30 ROOSEVELT AVENUE                      ,            ,10314,1,0,1,4725,1900,2002,1,A5,374166,2003-11-26 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,775,66, ,A5,30 ROOSEVELT AVENUE                      ,            ,10314,1,0,1,4725,1900,2002,1,A5,374166,2003-11-26 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,775,66, ,A5,30 ROOSEVELT AVENUE                      ,            ,10314,1,0,1,4725,1900,2002,1,A5,362590,2003-09-23 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,775,82, ,A5,64 ROOSEVELT AVENUE                      ,            ,10314,1,0,1,2396,1720,1970,1,A5,270000,2003-11-12 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,775,162, ,A5,24 ROOSEVELT AVENUE                      ,            ,10314,1,0,1,1296,1256,1989,1,A5,240000,2003-06-18 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,779,57, ,A2,191 SHERADEN AVENUE                      ,            ,10314,1,0,1,4250,2086,1970,1,A2,0,2003-11-28 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,780,28, ,A5,320 KELL AVENUE                          ,            ,10314,1,0,1,3105,1570,1975,1,A5,403000,2003-11-24 00:00:00
5,WILLOWBROOK              ,01  ONE FAMILY HOMES                        ,1,780,144, ,A1,703 HARRIS AVENUE                        ,            ,10314,1,0,1,4089,2408,1970,1,A1,0,2003-02-11 00:00:00
